archive,member,source_path,date,team,player_id,compressed_bytes,uncompressed_bytes,year,month,filename,gps_tick_count,first_time,last_time,valid_speed_tick_count,speed_mean,speed_max,distance_m_est,moving_fraction,hsr_distance_m,sprint_distance_m,accel_distance_m,decel_distance_m,heart_rate_mean,heart_rate_max,heart_rate_nonzero_ticks,hacc_mean,hdop_mean,signal_quality_mean,num_satellites_mean,num_satellites_min,num_satellites_max,implausible_speed_ticks,implausible_heart_rate_ticks,raw_row_count,accl_x_abs_mean,accl_y_abs_mean,accl_z_abs_mean,gyro_x_abs_mean,gyro_y_abs_mean,gyro_z_abs_mean,duration_min_est
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-a7126274-c2d2-4f4e-9b67-35d376aefacc.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-a7126274-c2d2-4f4e-9b67-35d376aefacc.parquet,2020-06-26,TeamB,TeamB-a7126274-c2d2-4f4e-9b67-35d376aefacc,13230319,13230319,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-a7126274-c2d2-4f4e-9b67-35d376aefacc.parquet,46863,08:57:49.6,10:15:56.4,46863,0.727868640740029,6.661116,3411.0108111000045,0.6067259885197277,142.34789199999994,46.9742046,59.87338189999999,48.1503167,,,0,0.3053154940998229,2.4178776433433624,318.62593090497836,19.475577747903465,13.0,22.0,0.0,0.0,468625,0.1951318785009332,0.9850974119414293,0.5628711906508413,0.0716496742881435,0.11218727337706721,0.08450085595742197,78.105
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-ab691983-3544-4a0e-8f70-db44d85cb907.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-ab691983-3544-4a0e-8f70-db44d85cb907.parquet,2020-06-26,TeamB,TeamB-ab691983-3544-4a0e-8f70-db44d85cb907,13048458,13048458,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-ab691983-3544-4a0e-8f70-db44d85cb907.parquet,46851,08:58:07.6,10:16:13.4,46851,0.7149579236302321,7.147228,3349.649368000005,0.5629975880984397,120.03204100000004,54.3205993,74.03366919999999,46.11392639999999,114.5333418715847,182.0,46848,0.3816567415850249,2.6231030287507204,240.5095088685407,16.152547437621397,0.0,22.0,0.0,0.0,468505,0.17309186601530357,0.9958315160092059,0.5264785911436363,0.06208251825454104,0.1243822255473861,0.08445395585092474,78.08500000000001
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f.parquet,2020-06-26,TeamB,TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,13193859,13193859,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f.parquet,45799,08:59:40.1,10:16:00.7,45799,0.7699483520382546,7.647228,3526.2864574999985,0.6608659577720037,193.741822,64.0503293,65.3694968,56.072267800000006,,,0,0.28186204938972464,2.466385728946047,288.66160833205964,19.85357758903033,13.0,22.0,0.0,0.0,457985,0.18747773705743645,0.9593000991758511,0.6171181779970948,0.07450365118399074,0.1360448603580767,0.10460521338546841,76.33166666666666
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,2020-06-26,TeamB,TeamB-baf3897a-3e70-f16a-5548-5822de1b372a,13253672,13253672,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,48829,08:57:39.7,10:19:03.0,48829,0.649327143255033,6.666672,3170.599507800004,0.5119089065923939,108.1506425,47.190315500000004,54.62032179999999,41.072254699999995,,,0,0.8001187818714288,3.0958651620962954,297.2720309652051,18.890638759753426,7.0,21.0,0.0,0.0,488280,0.17053642857325682,0.9766456816866285,0.5796003813769769,0.06222348429211979,0.10992511440829289,0.07938732973156411,81.38166666666666
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,2020-06-26,TeamB,TeamB-e005b860-51ef-1922-fe43-c49e149818d1,12158322,12158322,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,43440,08:56:35.6,10:09:00.0,43440,0.6539657041896865,6.4583390000000005,2840.827019000001,0.5729742173112339,132.21843990000002,40.27947709999999,60.424215300000014,39.9828108,,,0,0.45209484346224676,2.675805709023941,286.27845303867406,19.552117863720074,11.0,21.0,0.0,0.0,434390,0.18198999063341656,0.9878484279528081,0.5290321539256201,0.07430753571549328,0.1335916362015916,0.08869821120835396,72.4
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-e4321aef-964a-4fdd-88bd-0bd548b0e93b.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-e4321aef-964a-4fdd-88bd-0bd548b0e93b.parquet,2020-06-26,TeamB,TeamB-e4321aef-964a-4fdd-88bd-0bd548b0e93b,12302205,12302205,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-e4321aef-964a-4fdd-88bd-0bd548b0e93b.parquet,43676,08:56:31.7,10:09:20.0,43676,0.8199694867432921,7.319450000000002,3581.2987303000023,0.6159217877094972,213.62267089999995,102.3242485,75.1856163,62.0047728,,,0,0.2349803095521568,2.8731568824983973,310.91789541166776,19.88277314772415,17.0,22.0,0.0,0.0,436750,0.17985411777332544,0.9900286336727646,0.5341688537492834,0.07008625053663423,0.12502175436909702,0.08947599064914855,72.79333333333334
objective-TeamB-2020,2020-06/2020-06-26/2020-06-26-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,2020-06-26,TeamB,TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3,10078139,10078139,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-26/2020-06-26-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,35349,08:56:09.8,09:55:05.0,35349,0.6646168542250132,7.613895000000001,2349.3541180000034,0.5674276500042434,197.94265900000002,103.4136936,74.5195037,36.0539178,,,0,0.3294294039435345,2.7125519816685055,304.9754165605816,20.01389006761153,17.0,22.0,0.0,0.0,353480,0.18841206097233226,0.9095250401273354,0.6796505371591038,0.08145184837963781,0.12931701860452677,0.11639791835928659,58.915
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-1846d424-c17c-6279-23c6-612f48268673.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-1846d424-c17c-6279-23c6-612f48268673.parquet,2020-06-27,TeamA,TeamA-1846d424-c17c-6279-23c6-612f48268673,26998907,26998907,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-1846d424-c17c-6279-23c6-612f48268673.parquet,94788,09:28:01.8,12:06:01.0,94788,1.2241399718213293,6.994449999999999,11603.3779649,0.7508650884078153,1116.2817298999998,242.36408389999997,188.3154282,134.84427639999998,,,0,0.6331603156517702,1.0725302780942736,316.85334641515806,19.473245558509515,0.0,22.0,0.0,0.0,947870,0.19480593907260416,0.9645343864470749,0.5699788267048769,0.08201717161116832,0.13875275355245512,0.09918646724654687,157.98
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-23a7711a-8133-2876-37eb-dcd9e87a1613.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-23a7711a-8133-2876-37eb-dcd9e87a1613.parquet,2020-06-27,TeamA,TeamA-23a7711a-8133-2876-37eb-dcd9e87a1613,18812282,18812282,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-23a7711a-8133-2876-37eb-dcd9e87a1613.parquet,70129,09:59:09.7,11:56:03.0,70129,0.7324466704929484,6.811117000000001,5136.575255500009,0.5047840408390252,413.8308869999999,140.5278894,43.09309,30.592802399999997,135.69864461013674,185.0,33127,0.09493932609904604,1.2479573357669438,290.8413067347317,17.272911349085255,0.0,22.0,0.0,0.0,701280,0.1782522561423393,0.9441335268422726,0.533070528177047,0.06859112303740571,0.11891783936883717,0.07530215535565324,116.88166666666666
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,2020-06-27,TeamA,TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93,26470100,26470100,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,94446,09:26:39.8,12:04:05.0,94446,1.1548606442729183,6.869449999999999,10907.196840899991,0.6472269868496283,1013.3291436,279.4849448,114.92703729999998,97.18813449999998,156.6330907614124,201.0,91107,0.3735891408847384,1.0686318107701755,241.0113398132266,14.764553289710522,0.0,22.0,0.0,0.0,944450,0.19247191238948655,0.8951179928237301,0.6858312236950037,0.06423154318072026,0.1203588669434757,0.12189020757368707,157.41
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,2020-06-27,TeamA,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,27358706,27358706,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,92108,09:26:31.7,12:00:03.0,92108,1.2060174304294975,7.825006,11108.385348199992,0.7433773396447648,1053.579734,326.35720590000005,148.87706569999997,142.43317069999998,161.27426009163355,193.0,92106,0.41753159334694057,1.0664111694966778,232.92946323880662,14.674349676466756,0.0,23.0,0.0,0.0,921070,0.28971788415918476,0.9595906387908121,0.6289364721533096,0.09907721433190474,0.19375200413352472,0.13750992338988216,153.51333333333332
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-4051bba7-1170-4c43-b912-8c38815a7625.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-4051bba7-1170-4c43-b912-8c38815a7625.parquet,2020-06-27,TeamA,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,26821556,26821556,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-4051bba7-1170-4c43-b912-8c38815a7625.parquet,96602,09:23:02.6,12:04:03.0,96602,0.6646435242955644,6.3722270000000005,6420.589373400007,0.6708556758659241,32.765026000000006,17.409458100000002,84.5600686,45.8780935,142.64217517642174,191.0,96360,0.13694333450653196,1.1233514834061407,252.36117264652907,15.13019399184282,0.0,22.0,0.0,3.0,966010,0.1422311549246384,0.9623064781120813,0.5885697280242937,0.04923100770380547,0.09195893366706219,0.06101280801028522,161.00333333333336
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,2020-06-27,TeamA,TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43,26351939,26351939,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,91221,09:28:01.7,12:00:05.0,91221,1.2346305096852712,7.647228,11262.422972399982,0.7091568827353351,1138.6800802999996,389.4225350000001,96.7981335,147.45317509999998,,,0,0.3169774503677881,1.0519836441170345,318.78978524681816,19.66433167801274,0.0,22.0,0.0,0.0,912200,0.2500937816885006,0.9522021659608336,0.5961823767402973,0.10706943624873246,0.16232595546181278,0.11341306961149898,152.035
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,2020-06-27,TeamA,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,17644428,17644428,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,60323,09:28:31.8,11:09:05.0,60323,1.1928472032723847,7.8472290000000005,7195.612184300002,0.7343799214230061,646.6946858999997,208.9096114,88.95673799999997,90.7364605,173.2330281568492,204.0,17367,0.849758798468246,1.1619448634849063,262.98574341461796,16.47693251330338,0.0,22.0,0.0,0.0,603220,0.24372811614129175,0.9893185109430277,0.5620289045145218,0.10102041245834853,0.14344140992493928,0.10436970436392402,100.53833333333334
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,2020-06-27,TeamA,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,25200606,25200606,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,91828,09:30:01.8,12:03:05.0,91828,0.8105120322123971,8.130562,7442.7698894000005,0.5620290107592455,675.6872092,244.45186249999995,98.73119190000001,78.637008,143.82091647678888,205.0,86898,0.16012545193187264,1.1936990896022999,245.72179509517795,15.334353356274775,0.0,22.0,0.0,0.0,918270,0.18428706885638182,0.9968573350244468,0.4982803141369095,0.0889628927945008,0.11150418849780021,0.07608125340951939,153.04666666666665
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-67961019-dbb5-464b-839e-08e5896c2c42.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-67961019-dbb5-464b-839e-08e5896c2c42.parquet,2020-06-27,TeamA,TeamA-67961019-dbb5-464b-839e-08e5896c2c42,23676232,23676232,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-67961019-dbb5-464b-839e-08e5896c2c42.parquet,90589,09:27:01.7,11:58:01.0,90589,0.5843030184349087,6.819450000000002,5293.14261370001,0.44676505977546943,674.6591540000001,171.96680429999995,20.123627300000003,24.7141866,115.78686356868235,186.0,89994,0.07780194063296868,1.3604079965558733,266.6654008764861,16.166366777423306,0.0,23.0,0.0,0.0,905880,0.16869528024545166,1.0211006648013634,0.4037907554325652,0.05760164640278997,0.09801590545933236,0.05401133439048908,150.98166666666665
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,2020-06-27,TeamA,TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e,27762253,27762253,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,95115,09:25:31.7,12:04:04.0,95115,1.3224544685170603,7.397228,12578.52567729998,0.728549650423172,1275.7643550999999,370.1716842,172.8159743,147.17984110000003,145.3512516385471,186.0,94596,0.28940755927035694,1.0569521106029542,247.55612679388108,15.002807128213215,0.0,22.0,0.0,0.0,951140,0.23058431116213257,1.012886460589395,0.5744719075596125,0.10134752077318074,0.1571890599598738,0.11318286785298431,158.525
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a.parquet,2020-06-27,TeamA,TeamA-af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a,25996720,25996720,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a.parquet,91306,09:28:31.7,12:00:44.0,91306,1.164579176012531,7.575006,10633.3066245,0.7549887192517468,859.5556899000001,143.7406708,86.03701290000001,108.76536569999999,,,0,0.19324031279433992,1.0339627187698508,322.76242525135257,19.842529516132565,0.0,23.0,0.0,0.0,913050,0.1838580958052681,0.9255371455993371,0.645078972092163,0.06540587666979834,0.12844203279872404,0.10052244730059964,152.17666666666668
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-b58af410-da77-479e-b93c-e03617b9f36d.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-b58af410-da77-479e-b93c-e03617b9f36d.parquet,2020-06-27,TeamA,TeamA-b58af410-da77-479e-b93c-e03617b9f36d,23726725,23726725,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-b58af410-da77-479e-b93c-e03617b9f36d.parquet,88399,09:28:39.7,11:56:00.0,88399,0.9459036201540755,6.700004999999999,8361.693411799992,0.5750517539791175,453.0589755,96.6061886,84.0736789,79.4350642,,,0,0.16677790472742904,1.061278973744047,322.77136619192527,19.748243758413558,0.0,22.0,0.0,0.0,883980,0.20259420992273536,0.8821341088480236,0.6273540487694861,0.0688730397163256,0.10823512858304911,0.09248453720804982,147.33166666666665
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,2020-06-27,TeamA,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,15156094,15156094,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,52729,09:41:09.8,11:09:03.0,52729,1.108157116785829,6.36945,5843.201661100004,0.7310588101424264,221.34351199999998,31.728637099999997,70.0575566,49.608928799999994,147.8473834879194,188.0,43665,0.757742418782833,1.1342335337290674,242.89567410722753,15.703540746079009,0.0,22.0,0.0,0.0,527280,0.21097098404784867,0.9857590675133168,0.5435956183740142,0.08921577917789765,0.14609283831571343,0.09041789394466057,87.88166666666666
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,2020-06-27,TeamA,TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65,28051487,28051487,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,93029,09:29:01.7,12:04:05.0,93029,1.5052668339765043,7.736117000000002,14003.346829799988,0.8053940169194552,1532.1303938999997,444.84702310000006,122.7787087,139.295668,157.41244524801172,198.0,92919,0.40368057272463426,1.2778165948252695,230.38347182061509,13.907684700469746,0.0,22.0,0.0,0.0,930280,0.3154187373358028,1.072355961058982,0.49614265328718266,0.1066149801042764,0.2270094328643829,0.14366584722392048,155.04833333333332
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,2020-06-27,TeamA,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,22436409,22436409,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,88145,09:33:09.7,12:00:05.0,88145,0.5725969113052362,7.247228000000002,5047.155474700002,0.41445345737137673,417.01227959999994,95.3836878,70.364223,35.8639172,120.58895204383785,202.0,88143,0.05051903114186851,1.1507969822451642,261.77575585682683,15.760281354586192,0.0,22.0,0.0,0.0,881440,0.13427647337028015,0.9337260507029159,0.6100798099204142,0.05225435825804224,0.08699578773220171,0.0648688811618807,146.90833333333333
objective-TeamA-2020,2020-06/2020-06-27/2020-06-27-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,2020-06-27,TeamA,TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455,18459194,18459194,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-06/2020-06-27/2020-06-27-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,71708,09:57:31.8,11:57:03.0,71708,0.6334451372510733,6.383338000000001,4542.308390200001,0.4418335471634964,405.43310119999995,36.151695399999994,17.626125499999997,17.13418,130.7255041419128,198.0,71706,0.1662297093769175,1.2760082557036871,254.01175601048698,15.136372510737994,0.0,22.0,0.0,0.0,717070,0.13132063684507767,0.9746201258153633,0.5341184677751128,0.05935874972054245,0.090453436625129,0.05529241255865885,119.51333333333334
objective-TeamB-2020,2020-06/2020-06-27/2020-06-27-TeamB-101fbccc-ded7-33e8-b421-eaeb534097ca.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-101fbccc-ded7-33e8-b421-eaeb534097ca.parquet,2020-06-27,TeamB,TeamB-101fbccc-ded7-33e8-b421-eaeb534097ca,22289254,22289254,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-101fbccc-ded7-33e8-b421-eaeb534097ca.parquet,79039,09:56:39.8,12:08:24.3,79039,1.2408535464770571,6.741671999999999,9807.582345999996,0.6705803464112653,922.3501859,193.1818218,121.38898629999998,76.724507,,,0,0.7490352863776111,4.908273130985969,293.97349409785045,18.0,0.0,22.0,0.0,0.0,790385,0.1931262632293122,0.9509355440286755,0.6129966902996661,0.07943444825840414,0.13187328116054597,0.10064898869251615,131.73166666666665
objective-TeamB-2020,2020-06/2020-06-27/2020-06-27-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,2020-06-27,TeamB,TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7,18200098,18200098,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,69774,09:56:39.8,11:52:57.9,69774,0.8336753453005422,7.533339,5816.886354299996,0.44718663112334106,753.2294934000001,263.1279884,49.632262299999994,69.9270004,,,0,3.1726431048814745,10.905580875397712,198.72961274973486,13.183979705907644,0.0,22.0,0.0,0.0,697735,0.16915051358144556,0.8541720816661134,0.6317132455821379,0.06195282107294048,0.1097972164788118,0.08305610177205082,116.28999999999999
objective-TeamB-2020,2020-06/2020-06-27/2020-06-27-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,2020-06-27,TeamB,TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,20011313,20011313,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,68770,09:59:22.6,11:54:00.0,68770,1.3189505790315552,8.002784000000002,9070.423131999989,0.7580921913625127,991.7177395999998,342.03082919999997,174.10069480000004,137.6881673,,,0,0.8375163588774175,5.659168241965974,273.1207212447288,17.97257525083612,0.0,22.0,0.0,0.0,687690,0.22364678193481013,1.014350670360192,0.5902854438409757,0.09592798082677606,0.1647182811238985,0.13965567378140495,114.61666666666666
objective-TeamB-2020,2020-06/2020-06-27/2020-06-27-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,2020-06-27,TeamB,TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc,21127137,21127137,2020,2020-06,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-06/2020-06-27/2020-06-27-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,72810,09:56:39.8,11:58:02.0,72810,1.3477715004669695,6.980561,9813.1242949,0.7543331959895618,749.3467124,102.612861,70.193946,62.17310570000001,,,0,0.8550611179782996,5.0298585359153964,289.3722016206565,17.960815822002473,0.0,22.0,0.0,0.0,728090,0.20629559983140797,1.037635699994794,0.48617274950555545,0.08762244452576691,0.16472826530449103,0.09921271899657838,121.35
