date,player_id,game_performance,illness,injury,acwr,atl,ctl28,ctl42,daily_load,monotony,strain,weekly_load,fatigue,mood,readiness,sleep_duration,sleep_quality,soreness,stress,session_count,session_srpe_sum,session_duration_sum,session_rpe_mean,session_rpe_max,session_type_values,session_match_count,session_match_day,team,readiness_t_plus_1,fatigue_t_plus_1,soreness_t_plus_1,readiness_delta_t_plus_1
2020-01-01,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-02,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-03,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-04,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-05,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-06,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-07,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-08,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-09,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-10,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-11,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-12,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-13,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-14,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-15,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-16,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-17,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-18,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-19,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-20,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-21,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-22,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-23,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-24,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-25,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-26,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-27,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-28,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-29,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-30,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-01-31,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-01,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-02,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-03,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-04,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-05,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-06,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-07,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-08,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-09,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-10,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-11,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-12,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-13,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-14,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-15,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-16,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-17,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-18,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-19,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-20,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-21,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-22,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-23,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-24,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-25,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-26,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-27,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-28,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-02-29,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-01,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-02,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-03,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-04,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-05,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-06,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-07,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-08,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-09,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-10,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-11,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-12,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-13,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-14,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-15,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-16,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-17,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-18,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-19,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-20,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-21,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-22,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-23,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-24,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-25,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-26,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-27,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-28,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-29,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-30,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-03-31,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-01,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-02,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-03,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-04,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-05,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-06,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-07,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-08,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-09,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-10,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-11,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-12,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-13,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-14,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-15,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-16,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-17,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-18,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-19,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-20,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-21,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-22,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-23,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-24,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-25,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-26,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-27,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-28,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-29,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-04-30,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-01,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-02,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-03,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-04,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-05,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-06,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-07,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-08,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-09,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-10,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-11,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-12,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-13,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-14,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-15,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-16,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-17,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-18,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-05-19,TeamA-0362cdd5-7a63-480a-a46a-62a99fb1692f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
